,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
0,0.5,0.001,0.263015959620849,0.6576675476707995,0.3757579228739919,0.42832081271802946,2532651.0,753718.0,140015.0,268988.0
1,0.5,0.0011,0.263523401851118,0.656865597562854,0.3761441237106185,0.4283970354506871,2535537.0,750832.0,140343.0,268660.0
2,0.5,0.0012000000000000001,0.2639797680924483,0.6561443314596714,0.37649014635788763,0.4284623517428472,2538122.0,748247.0,140638.0,268365.0
3,0.5,0.0013000000000000002,0.2644750175883835,0.6553326014723608,0.3768594599762664,0.4285108416517199,2540949.0,745420.0,140970.0,268033.0
4,0.5,0.0014000000000000002,0.2649331422735585,0.6545575460326697,0.37719574471982176,0.4285366701054686,2543581.0,742788.0,141287.0,267716.0
5,0.5,0.0015000000000000002,0.26532125205930807,0.6536455722818659,0.3774370457065853,0.42838876149768434,2546092.0,740277.0,141660.0,267343.0
6,0.5,0.0016000000000000003,0.2659481900362391,0.6531223487358283,0.37798340647624273,0.4287680537677343,2549058.0,737311.0,141874.0,267129.0
7,0.5,0.0017000000000000003,0.266354239777321,0.6522837240802635,0.3782524613220816,0.4286828442034146,2551534.0,734835.0,142217.0,266786.0
8,0.5,0.0018000000000000004,0.2667858959620923,0.6513937550580313,0.3785373948860467,0.4285904119154932,2554155.0,732214.0,142581.0,266422.0
9,0.5,0.0019000000000000004,0.26710925366901145,0.6505355706437361,0.3787174866701397,0.42839313928560196,2556327.0,730042.0,142932.0,266071.0
10,0.5,0.0020000000000000005,0.26757087281895914,0.6499536678215074,0.3790823296551606,0.4285323971121014,2558697.0,727672.0,143170.0,265833.0
11,0.5,0.0021000000000000003,0.2680190453892235,0.649332645481818,0.3794259443002674,0.4286279711132368,2561052.0,725317.0,143424.0,265579.0
12,0.5,0.0022000000000000006,0.268535566971177,0.6486333841072071,0.37982344115086825,0.42874572085332413,2563737.0,722632.0,143710.0,265293.0
13,0.5,0.002300000000000001,0.2689413546227562,0.6478729984865637,0.38009841631636665,0.42869615011682793,2566073.0,720296.0,144021.0,264982.0
14,0.5,0.0024000000000000007,0.26941022237783874,0.6471541773532223,0.38044233636967967,0.4287416984136997,2568585.0,717784.0,144315.0,264688.0
15,0.5,0.0025000000000000005,0.26987427199627656,0.6464622508881352,0.3807848426303901,0.42879679700879303,2571040.0,715329.0,144598.0,264405.0
16,0.5,0.0026000000000000007,0.27032488284440875,0.6456725256293964,0.38109572850742723,0.42876931116991235,2573545.0,712824.0,144921.0,264082.0
17,0.5,0.002700000000000001,0.2707430081506981,0.6447654418182752,0.3813525375443772,0.42862537964023006,2576053.0,710316.0,145292.0,263711.0
18,0.5,0.002800000000000001,0.2711689023059277,0.6439292621325516,0.3816281093346877,0.4285343992915256,2578502.0,707867.0,145634.0,263369.0
19,0.5,0.0029000000000000007,0.27160788248945933,0.6432397806373058,0.38194117292656743,0.42855268980849137,2580828.0,705541.0,145916.0,263087.0
20,0.5,0.003000000000000001,0.27214743666060354,0.6427336718801574,0.3823848139932362,0.42879938756820096,2583302.0,703067.0,146123.0,262880.0
21,0.5,0.003100000000000001,0.27258705212799855,0.6420857548722136,0.38270354556185426,0.4288406810536619,2585567.0,700802.0,146388.0,262615.0
22,0.5,0.003200000000000001,0.2729145511145145,0.6413351491309355,0.3828925386402402,0.4286907382324636,2587541.0,698828.0,146695.0,262308.0
23,0.5,0.003300000000000001,0.27347777234111587,0.6409048344388671,0.3833695547255023,0.4290050143030273,2589988.0,696381.0,146871.0,262132.0
24,0.5,0.003400000000000001,0.273882891929208,0.6401982381547323,0.3836406618692598,0.42896298124961907,2592172.0,694197.0,147160.0,261843.0
25,0.5,0.0035000000000000014,0.27423634810050274,0.6395258714483757,0.38386625261959134,0.4288870174426326,2594132.0,692237.0,147435.0,261568.0
26,0.5,0.003600000000000001,0.27464018056412626,0.6387459260690019,0.38412079009354205,0.4287901968127924,2596377.0,689992.0,147754.0,261249.0
27,0.5,0.003700000000000001,0.2751465255523697,0.6381738031261385,0.38451198142663423,0.4289383216570764,2598744.0,687625.0,147988.0,261015.0
28,0.5,0.0038000000000000013,0.2755468011945194,0.6375405559372425,0.3847874126132108,0.42893160179971257,2600803.0,685566.0,148247.0,260756.0
29,0.5,0.0039000000000000016,0.27599545684746746,0.636902418808664,0.3851080799591379,0.4289698951024095,2603026.0,683343.0,148508.0,260495.0
30,0.5,0.004000000000000002,0.2764634930418657,0.636054014273734,0.3854078702921804,0.4288840342745312,2605532.0,680837.0,148855.0,260148.0
31,0.5,0.004100000000000001,0.27692706041306825,0.6354305469642032,0.3857432919824385,0.42894247456575985,2607773.0,678596.0,149110.0,259893.0
32,0.5,0.0042000000000000015,0.2774164189260645,0.634951332875309,0.3861292217109127,0.4291223465381083,2609939.0,676430.0,149306.0,259697.0
33,0.5,0.004300000000000002,0.2777357092135154,0.6340075745165683,0.3862634285271669,0.42881150554196446,2612019.0,674350.0,149692.0,259311.0
34,0.5,0.004400000000000001,0.27823486138034353,0.6334354515737048,0.38663938609765486,0.42893376597479616,2614301.0,672068.0,149926.0,259077.0
35,0.5,0.004500000000000001,0.27891051640238096,0.6328535487514761,0.38718242325018193,0.4292254716852672,2617172.0,669197.0,150164.0,258839.0
36,0.5,0.004600000000000002,0.27937051906463783,0.6322251915022629,0.38750748356612624,0.42926380767713546,2619363.0,667006.0,150421.0,258582.0
37,0.5,0.004700000000000002,0.2798914338960279,0.6315919443133668,0.3878889712247446,0.42935750259364514,2621752.0,664617.0,150680.0,258323.0
38,0.5,0.004800000000000002,0.28038642366872135,0.6309244675466928,0.3882377721275219,0.4293990149879571,2624082.0,662287.0,150953.0,258050.0
39,0.5,0.004900000000000002,0.2808259098549875,0.6302545458101775,0.38853167174608344,0.42938087642003897,2626224.0,660145.0,151227.0,257776.0
40,0.5,0.005000000000000002,0.2811876301986662,0.6296824228673139,0.38876875503335695,0.42935008039451183,2628003.0,658366.0,151461.0,257542.0
41,0.5,0.005100000000000002,0.28167798844609127,0.6289733816133378,0.38910160955980055,0.4293512454502959,2630337.0,656032.0,151751.0,257252.0
42,0.5,0.005200000000000002,0.28200962127482987,0.6280687427720579,0.38924434484101456,0.42906004959122523,2632353.0,654016.0,152121.0,256882.0
43,0.5,0.005300000000000002,0.2824833815172086,0.6273474766688752,0.3895564433789888,0.42903164542776995,2634630.0,651739.0,152416.0,256587.0
44,0.5,0.005400000000000002,0.2830410905980076,0.6269244968863309,0.39000462382731227,0.42928661751246877,2636858.0,649511.0,152589.0,256414.0
45,0.5,0.005500000000000002,0.2835342405419792,0.6264403928577541,0.39037857653273444,0.42943421369771456,2638934.0,647435.0,152787.0,256216.0
46,0.5,0.005600000000000002,0.28402885585278675,0.6258095906386995,0.39072427131704845,0.4294801461971288,2641158.0,645211.0,153045.0,255958.0
47,0.5,0.005700000000000002,0.2845093295514585,0.6253768309767899,0.3910940744387735,0.42964591944494424,2643125.0,643244.0,153222.0,255781.0
48,0.5,0.005800000000000002,0.28501101048841054,0.6246628997831312,0.3914277462979376,0.42963641310436806,2645440.0,640929.0,153514.0,255489.0
49,0.5,0.0059000000000000025,0.28557556339162654,0.6241225614482045,0.3918534011321117,0.4298035424944595,2647765.0,638604.0,153735.0,255268.0
50,0.5,0.006000000000000003,0.2860656868562353,0.623557773414865,0.39220290710906897,0.4298801918651364,2649873.0,636496.0,153966.0,255037.0
51,0.5,0.006100000000000002,0.2864906622766773,0.6229171913164451,0.3924750770046037,0.4298405769739899,2651848.0,634521.0,154228.0,254775.0
52,0.5,0.006200000000000002,0.28699402936613877,0.622406192619614,0.39284543109587805,0.4299621913525622,2653927.0,632442.0,154437.0,254566.0
53,0.5,0.006300000000000003,0.2873774032023487,0.6217656105211942,0.3930765211961209,0.42987936767993074,2655760.0,630609.0,154699.0,254304.0
54,0.5,0.006400000000000002,0.2878327452859904,0.6211103586037267,0.393370935710774,0.4298518602427696,2657823.0,628546.0,154967.0,254036.0
55,0.5,0.006500000000000002,0.2883015018058252,0.6204477717767352,0.39367519643812876,0.4298294936710203,2659927.0,626442.0,155238.0,253765.0
56,0.5,0.0066000000000000026,0.2886771843139667,0.6196653814275201,0.39386738940569843,0.4296355947541429,2661861.0,624508.0,155558.0,253445.0
57,0.5,0.006700000000000003,0.2890933132968993,0.6189930147211634,0.394118347589125,0.42955354520328515,2663801.0,622568.0,155833.0,253170.0
58,0.5,0.006800000000000003,0.2895929260302843,0.6181666149148051,0.39441431505316044,0.4294391774298483,2666141.0,620228.0,156171.0,252832.0
59,0.5,0.0069000000000000025,0.2901123389005031,0.6175162529370201,0.3947629813775269,0.4294625072985966,2668355.0,618014.0,156437.0,252566.0
60,0.5,0.007000000000000003,0.29072876597440866,0.6170150341195542,0.3952305032293631,0.4296751462372135,2670701.0,615668.0,156642.0,252361.0
61,0.5,0.007100000000000003,0.2912679916484781,0.6163377774735148,0.3955890822409872,0.42969196867967574,2672982.0,613387.0,156919.0,252084.0
62,0.5,0.007200000000000002,0.2918686801937475,0.6155358273655694,0.39597693872687995,0.4296741666695246,2675559.0,610810.0,157247.0,251756.0
63,0.5,0.007300000000000003,0.29242557584480294,0.6149979340004841,0.3963774864596974,0.429798097950424,2677734.0,608635.0,157467.0,251536.0
64,0.5,0.007400000000000003,0.29292068414732253,0.6142766678973015,0.39668180558658517,0.4297359179084841,2679900.0,606469.0,157762.0,251241.0
65,0.5,0.007500000000000003,0.29340448663245383,0.6136556455576121,0.3969953330860551,0.42973138142293943,2681926.0,604443.0,158016.0,250987.0
66,0.5,0.0076000000000000035,0.29389595744331676,0.6129906137607792,0.3973053942033648,0.42970048413747763,2684010.0,602359.0,158288.0,250715.0
67,0.5,0.007700000000000003,0.2945385098441355,0.6123720363909311,0.39776171490689294,0.42983258327413254,2686477.0,599892.0,158541.0,250462.0
68,0.5,0.007800000000000003,0.29510182513864874,0.6117192294433048,0.398136898496136,0.4298677696711368,2688738.0,597631.0,158808.0,250195.0
69,0.5,0.007900000000000004,0.29558734469478326,0.6109955183702809,0.3984247888491632,0.4297824531301937,2690836.0,595533.0,159104.0,249899.0
70,0.5,0.008000000000000004,0.29617427473516994,0.6103744960305915,0.3988251476553277,0.4298549013046188,2693115.0,593254.0,159358.0,249645.0
71,0.5,0.008100000000000003,0.29667052837163715,0.609826822786141,0.39915758275541174,0.42989784950286086,2695056.0,591313.0,159582.0,249421.0
72,0.5,0.008200000000000002,0.2971832313214466,0.6091128915924822,0.39946797252313787,0.4298353971906058,2697197.0,589172.0,159874.0,249129.0
73,0.5,0.008300000000000004,0.2976405686754714,0.6082571521480282,0.39969634651842806,0.42962292087332965,2699311.0,587058.0,160224.0,248779.0
74,0.5,0.008400000000000005,0.29817055320129193,0.6076190150194497,0.4000357350104106,0.42962378685121905,2701411.0,584958.0,160485.0,248518.0
75,0.5,0.008500000000000004,0.29872778864829347,0.6069417583734105,0.400389678362125,0.42961748346697115,2703616.0,582753.0,160762.0,248241.0
76,0.5,0.008600000000000003,0.2991854712199831,0.6061935976019736,0.40063730959689037,0.4294742456363239,2705604.0,580765.0,161068.0,247935.0
77,0.5,0.008700000000000003,0.2996569561666213,0.6054821113781561,0.4009039782164561,0.42936646520452193,2707588.0,578781.0,161359.0,247644.0
78,0.5,0.008800000000000002,0.30014830889028055,0.6046630464813216,0.4011633801286174,0.4291967491787363,2709722.0,576647.0,161694.0,247309.0
79,0.5,0.008900000000000005,0.3006317327003834,0.6038684312829001,0.40141952439269174,0.4290353556301052,2711803.0,574566.0,162019.0,246984.0
80,0.5,0.009000000000000005,0.3010336879021541,0.6031618349987653,0.40162116929969655,0.4288667391041777,2713571.0,572798.0,162308.0,246695.0
81,0.5,0.009100000000000004,0.30145234915090047,0.6025848221162192,0.40186535678617286,0.42880245014277374,2715256.0,571113.0,162544.0,246459.0
82,0.5,0.009200000000000003,0.3019459614585083,0.6019540198971646,0.402163046887251,0.42875983506886317,2717189.0,569180.0,162802.0,246201.0
83,0.5,0.009300000000000003,0.30241338894020214,0.6011911893066799,0.40240669278581326,0.4285994931216197,2719169.0,567200.0,163114.0,245889.0
