,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
83,0.5,0.09299999999999993,0.4072917798408429,0.6955519120303228,0.5137492798129472,0.5634508733565518,1756230.0,267312.0,80402.0,183689.0
84,0.5,0.09399999999999993,0.40923609232963115,0.6932875410369911,0.514670662049114,0.562672016377755,1759236.0,264306.0,81000.0,183091.0
85,0.5,0.09499999999999992,0.4109278420157849,0.6910155968965243,0.5153759040703997,0.561735354628264,1761938.0,261604.0,81600.0,182491.0
86,0.5,0.09599999999999992,0.4127416212976375,0.6883877148407178,0.5160633763535177,0.5605598763278528,1764877.0,258665.0,82294.0,181797.0
87,0.5,0.09699999999999992,0.41477016377448545,0.6857636193584787,0.5169024214816591,0.5594835619146501,1768009.0,255533.0,82987.0,181104.0
88,0.5,0.09799999999999992,0.41648896397020135,0.683355358569584,0.5175459098736878,0.558406135869981,1770702.0,252840.0,83623.0,180468.0
89,0.5,0.09899999999999992,0.4183367560766291,0.6810947741498196,0.5183169129957439,0.5575015895260262,1773446.0,250096.0,84220.0,179871.0
90,0.5,0.09999999999999992,0.4199573330832708,0.6783154291513153,0.5187482534594173,0.556043195612303,1776119.0,247423.0,84954.0,179137.0
91,0.5,0.10099999999999992,0.42172811615299904,0.6757557054197227,0.5193428368135937,0.5548266611992421,1778837.0,244705.0,85630.0,178461.0
92,0.5,0.10199999999999991,0.42324381320975224,0.6733171520422885,0.5197655724766888,0.5535706876743633,1781230.0,242312.0,86274.0,177817.0
93,0.5,0.10299999999999991,0.42484331113024665,0.6706816968393471,0.520179148311307,0.5521825502933402,1783754.0,239788.0,86970.0,177121.0
94,0.5,0.10399999999999991,0.4266290746512623,0.6680954670927824,0.5207318188928273,0.5509123298018342,1786417.0,237125.0,87653.0,176438.0
95,0.5,0.10499999999999991,0.4285494940435571,0.6658273095258831,0.5214656518431857,0.549954745477299,1789069.0,234473.0,88252.0,175839.0
96,0.5,0.10599999999999991,0.43043550940539055,0.6630138853652718,0.5219898074019309,0.54851564416247,1791850.0,231692.0,88995.0,175096.0
97,0.5,0.10699999999999991,0.4317398490018113,0.6597801515386742,0.5219389161144994,0.5464447228695386,1794203.0,229339.0,89849.0,174242.0
98,0.5,0.10799999999999992,0.4334349161941398,0.6570348857022769,0.5223104025911282,0.5449477632210039,1796729.0,226813.0,90574.0,173517.0
