,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
0,0.5,0.001,0.20833840471498055,0.8496633916660502,0.3346261153240484,0.43171575733976225,1884107.0,1352899.0,62996.0,356037.0
1,0.5,0.0011,0.2087548154008315,0.8488567726169538,0.3351002218149256,0.432358008017815,1888797.0,1348209.0,63334.0,355699.0
2,0.5,0.0012000000000000001,0.2092178983036482,0.8482887982569391,0.3356521525642672,0.4332330337634535,1893468.0,1343538.0,63572.0,355461.0
3,0.5,0.0013000000000000002,0.20965919422292645,0.8475108165705326,0.336158674732039,0.4339394484606187,1898273.0,1338733.0,63898.0,355135.0
4,0.5,0.0014000000000000002,0.2100008110813846,0.8465037359826075,0.3365181373497725,0.4342740397756805,1902616.0,1334390.0,64320.0,354713.0
5,0.5,0.0015000000000000002,0.21038061420949425,0.8456780253583847,0.33694012005085,0.4347915456916803,1906964.0,1330042.0,64666.0,354367.0
6,0.5,0.0016000000000000003,0.2108177843980194,0.8450647085074445,0.33745169697864896,0.43555450061780826,1911419.0,1325587.0,64923.0,354110.0
7,0.5,0.0017000000000000003,0.21125634728372672,0.8445182121694472,0.3379695620055592,0.4363493672553507,1915761.0,1321245.0,65152.0,353881.0
8,0.5,0.0018000000000000004,0.21168747837724922,0.8440027396410307,0.3384796195866733,0.43713633284413256,1919977.0,1317029.0,65368.0,353665.0
9,0.5,0.0019000000000000004,0.2120535459777806,0.8432796462331129,0.33888906471328956,0.4376520384992996,1923987.0,1313019.0,65671.0,353362.0
10,0.5,0.0020000000000000005,0.21251908084499854,0.8425804172941034,0.3394265965193943,0.43841588995000824,1928723.0,1308283.0,65964.0,353069.0
11,0.5,0.0021000000000000003,0.21293761175457473,0.84207449055325,0.33991900291119415,0.4391608104426787,1932772.0,1304234.0,66176.0,352857.0
12,0.5,0.0022000000000000006,0.2133072809543398,0.8414945839587813,0.34034244271427283,0.43974494246908374,1936540.0,1300466.0,66419.0,352614.0
13,0.5,0.002300000000000001,0.21369893253023448,0.8409313824925483,0.3407945631943071,0.4403859401918544,1940438.0,1296568.0,66655.0,352378.0
14,0.5,0.0024000000000000007,0.21410624529501973,0.8402798824913551,0.3412586070624312,0.4410130908944288,1944577.0,1292429.0,66928.0,352105.0
15,0.5,0.0025000000000000005,0.2145124102774191,0.8397238403657946,0.34172830777612734,0.44168256395172556,1948544.0,1288462.0,67161.0,351872.0
16,0.5,0.0026000000000000007,0.21491400468870828,0.8389935876172043,0.3421770051555372,0.44224455471457763,1952727.0,1284279.0,67467.0,351566.0
17,0.5,0.002700000000000001,0.21529446231392316,0.8382895857844131,0.342600300299861,0.44276575913719657,1956693.0,1280313.0,67762.0,351271.0
18,0.5,0.002800000000000001,0.21566166392354397,0.8377239978712894,0.343017676891056,0.44332466713171087,1960333.0,1276673.0,67999.0,351034.0
19,0.5,0.0029000000000000007,0.2160667447169773,0.8372514813869075,0.3434901202875308,0.4440168071230971,1964103.0,1272903.0,68197.0,350836.0
20,0.5,0.003000000000000001,0.21642058242885698,0.8366429374297489,0.3438857170322408,0.4445136055718531,1967681.0,1269325.0,68452.0,350581.0
21,0.5,0.003100000000000001,0.21681006259414806,0.836027234131918,0.3443250301375194,0.4450848015259853,1971523.0,1265483.0,68710.0,350323.0
22,0.5,0.003200000000000001,0.21712340879687514,0.8350535638004644,0.3446372255282602,0.4452859822760557,1975326.0,1261680.0,69118.0,349915.0
23,0.5,0.003300000000000001,0.21749767964984484,0.8343758128834722,0.34505062547216964,0.4457806110210104,1979121.0,1257885.0,69402.0,349631.0
24,0.5,0.003400000000000001,0.2179080067888078,0.8337195399884973,0.34551046848575356,0.446364372898909,1983135.0,1253871.0,69677.0,349356.0
25,0.5,0.0035000000000000014,0.21834142790494643,0.8331825894380633,0.34600878968626597,0.44705942500772244,1987123.0,1249883.0,69902.0,349131.0
26,0.5,0.003600000000000001,0.21880067879006798,0.8326313202062845,0.3465374807251562,0.44779978143249166,1991304.0,1245702.0,70133.0,348900.0
27,0.5,0.003700000000000001,0.2191800887681843,0.8320132304615627,0.34695946097239727,0.4483194714756356,1994987.0,1242019.0,70392.0,348641.0
28,0.5,0.0038000000000000013,0.21960173594523427,0.8315311681896175,0.34744547965093814,0.4490026835343527,1998759.0,1238247.0,70594.0,348439.0
29,0.5,0.0039000000000000016,0.22000533283459114,0.8309393293606947,0.3478985912340678,0.449581679730141,2002549.0,1234457.0,70842.0,348191.0
30,0.5,0.004000000000000002,0.22042221623932978,0.8303713550006802,0.34836965010152143,0.4501984421299595,2006384.0,1230622.0,71080.0,347953.0
31,0.5,0.004100000000000001,0.22078351798750767,0.8296196242300725,0.3487543627150509,0.4505881982765834,2010079.0,1226927.0,71395.0,347638.0
32,0.5,0.0042000000000000015,0.2212158931374016,0.8291590399801447,0.34925273214156477,0.45128825444561066,2013836.0,1223170.0,71588.0,347445.0
33,0.5,0.004300000000000002,0.22160272962595315,0.8284407194660086,0.3496707206272525,0.45174354930321003,2017635.0,1219371.0,71889.0,347144.0
34,0.5,0.004400000000000001,0.22200096494337676,0.8279538843002818,0.35012279123371004,0.45234568338869874,2021160.0,1215846.0,72093.0,346940.0
35,0.5,0.004500000000000001,0.22240279008355238,0.8272642011488356,0.3505604501399609,0.4528404280696383,2024994.0,1212012.0,72382.0,346651.0
36,0.5,0.004600000000000002,0.222795267892061,0.8265936095725158,0.3509874149372064,0.45332090016141185,2028720.0,1208286.0,72663.0,346370.0
37,0.5,0.004700000000000002,0.22318480571204524,0.8259254044430868,0.3514101743343346,0.4537920194570843,2032408.0,1204598.0,72943.0,346090.0
38,0.5,0.004800000000000002,0.22357166729911804,0.8253311791672733,0.3518355745186488,0.45429386876377076,2035956.0,1201050.0,73192.0,345841.0
39,0.5,0.004900000000000002,0.22400900731552698,0.8247297945507872,0.352322050546978,0.4548951386990526,2039849.0,1197157.0,73444.0,345589.0
40,0.5,0.005000000000000002,0.22448437126308893,0.8243145527917849,0.35287170850834404,0.4556748283056394,2043717.0,1193289.0,73618.0,345415.0
