,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
0,0.5,0.001,0.11821159033653615,0.9965428145129007,0.21135222328711709,0.02562698279074116,104022.0,3472563.0,1615.0,465528.0
1,0.5,0.0011,0.12005954484671491,0.9948003074005176,0.21426060303298486,0.0425002781827023,170603.0,3405982.0,2429.0,464714.0
2,0.5,0.0012000000000000001,0.12267389680067099,0.9921886874040712,0.2183509508164594,0.06539203640877822,261818.0,3314767.0,3649.0,463494.0
3,0.5,0.0013000000000000002,0.1262062799470654,0.98931590540798,0.22385548535597175,0.09468429452776883,376859.0,3199726.0,4991.0,462152.0
4,0.5,0.0014000000000000002,0.13056702779161,0.9856296680031597,0.23058791831088826,0.12839909750085088,510627.0,3065958.0,6713.0,460430.0
5,0.5,0.0015000000000000002,0.13569677631378502,0.982014072778571,0.23844475354074665,0.16506382554552612,654693.0,2921892.0,8402.0,458741.0
6,0.5,0.0016000000000000003,0.1413367687974896,0.9781458782428507,0.24698547710216626,0.20198342159775495,800574.0,2776011.0,10209.0,456934.0
7,0.5,0.0017000000000000003,0.14744816204711822,0.9746565826738279,0.25614600137551385,0.23859466886498515,943997.0,2632588.0,11839.0,455304.0
8,0.5,0.0018000000000000004,0.15393003507169561,0.9712058192031134,0.26574167953811556,0.2739767585209264,1082886.0,2493699.0,13451.0,453692.0
9,0.5,0.0019000000000000004,0.1604436445731811,0.9675602545687295,0.2752453137888165,0.30627833340650357,1211454.0,2365131.0,15154.0,451989.0
10,0.5,0.0020000000000000005,0.1670321560162959,0.9641223351307844,0.284734638037027,0.33614844383503717,1330583.0,2246002.0,16760.0,450383.0
11,0.5,0.0021000000000000003,0.17354739617824447,0.9609862504629203,0.2940003798471442,0.3632655196540622,1438786.0,2137799.0,18225.0,448918.0
12,0.5,0.0022000000000000006,0.1799000593209262,0.9575590343856164,0.30289428084471315,0.38741796406294826,1537427.0,2039158.0,19826.0,447317.0
13,0.5,0.002300000000000001,0.1860285803908596,0.953416833817482,0.31131421989010594,0.4085459583874279,1627808.0,1948777.0,21761.0,445382.0
14,0.5,0.0024000000000000007,0.1921313485621898,0.9498825841337664,0.3196147028338343,0.428215127607499,1710797.0,1865788.0,23412.0,443731.0
15,0.5,0.0025000000000000005,0.19797589973070198,0.9465966524169259,0.327464298515067,0.44573088241565373,1785196.0,1791389.0,24947.0,442196.0
16,0.5,0.0026000000000000007,0.20375868361445537,0.9431994057494172,0.33512134590380327,0.46179130276850106,1854788.0,1721797.0,26534.0,440609.0
17,0.5,0.002700000000000001,0.2092903633015347,0.939806440426165,0.3423426654949155,0.47605260820912,1917930.0,1658655.0,28119.0,439024.0
18,0.5,0.002800000000000001,0.21476646430341728,0.936770967348328,0.3494232718617114,0.4894213307536434,1976601.0,1599984.0,29537.0,437606.0
19,0.5,0.0029000000000000007,0.2203562464381419,0.9336584300738746,0.3565595330697947,0.5021988114712131,2033433.0,1543152.0,30991.0,436152.0
20,0.5,0.003000000000000001,0.22579670007178274,0.9305844248977294,0.36341460050317737,0.5138354870142456,2086047.0,1490538.0,32427.0,434716.0
